DerogCnt,BanruptcyInd,TLTimeFirst,TLSum,TLMaxSum,TLBalHCPct,TLSatPct,TLOpenPct,TLDel60Cnt24,TLOpen24Pct
0,0,396,2520.0,6800.0,0.7696999999999999,0.8571,0.7599999999999999,0,0.3077
0,0,171,36320.0,18724.0,0.7044999999999999,0.0833,0.5651999999999999,0,1.1428999999999998
1,0,246,13481.0,6301.0,0.8032999999999999,0.46669999999999995,1.0,0,0.46669999999999995
0,0,34,19375.0,67117.0,0.9604999999999999,0.7333,0.9047999999999999,0,1.0
0,0,150,2163.0,3441.0,0.6920999999999999,0.0,0.6042,0,0.6
1,0,40,72118.0,10469.0,0.8693,0.6599999999999999,0.5,0,0.5882
0,0,238,44205.0,28537.0,0.5468999999999999,0.0938,0.46669999999999995,0,0.049999999999999996
1,0,181,31094.0,7553.0,0.7716999999999999,0.5,0.47369999999999995,0,1.1666999999999998
7,1,282,1954.0,14753.0,0.5014,1.0,0.4375,0,0.38099999999999995
2,1,150,13106.0,52873.0,0.7493,0.1714,0.8928999999999999,0,0.0
0,0,85,44186.0,59928.0,0.864,0.3333,0.7027,0,0.75
0,0,293,17253.0,22263.0,0.29159999999999997,0.41669999999999996,0.6470999999999999,4,0.4286
0,0,295,44145.0,63783.0,0.12689999999999999,0.6667,0.1364,0,0.6667
0,0,326,28714.0,35861.0,0.6308999999999999,0.6667,0.7391,0,0.9090999999999999
0,1,182,4305.0,29325.0,0.7,0.5,0.5,0,0.0909
0,0,167,9175.0,10160.0,0.4728,0.7857,0.619,2,1.625
1,0,153,20391.0,14347.0,0.7039,0.13329999999999997,0.75,0,0.6
4,0,156,4530.0,44764.0,0.43529999999999996,0.7428999999999999,0.2143,1,0.75
0,0,163,300.0,1017.0,0.6496,0.19999999999999998,0.8888999999999999,0,0.38099999999999995
29,0,265,14435.0,83055.0,0.9377,0.46669999999999995,0.6667,0,0.5
0,0,90,69841.0,10849.0,0.43529999999999996,0.44999999999999996,0.39999999999999997,2,0.0909
0,1,29,14438.0,8526.0,0.6953999999999999,0.23079999999999998,0.5676,11,0.7777999999999999
0,0,82,39465.0,1167.0,0.4325,0.6667,0.75,1,0.3333
16,0,209,4132.0,82586.0,0.5011,0.9230999999999999,0.2188,0,2.0999999999999996
0,0,125,1322.0,26230.0,0.7312,0.9167,0.7241,0,0.6667
0,0,193,23139.0,8700.0,0.481,0.0833,0.36,0,0.9090999999999999
1,0,353,44145.0,88920.0,0.5912999999999999,0.37839999999999996,0.5,11,0.0
0,1,222,16719.0,74173.0,0.7219,0.6499999999999999,0.475,1,1.625
0,0,168,28743.0,31575.0,0.3882,0.25,0.35559999999999997,0,0.0
0,0,77,2837.0,23328.0,0.8402999999999999,0.5,0.5263,0,0.5385
0,1,131,8936.0,21110.0,0.9142999999999999,0.43479999999999996,0.48719999999999997,10,1.0
0,0,198,19143.0,2436.0,0.13649999999999998,0.7857,0.31999999999999995,0,0.28569999999999995
0,1,109,35714.0,13062.0,0.9366,0.359,0.4054,0,1.0
4,0,294,42774.0,18264.0,0.9169999999999999,0.25,0.619,0,0.25
0,0,274,5361.0,29297.0,0.30339999999999995,1.0,0.5499999999999999,1,1.2856999999999998
18,0,229,19771.0,952.0,0.7818999999999999,0.4688,0.6428999999999999,6,0.2727
0,0,107,84790.0,90780.0,0.5889,0.5484,0.6,3,0.5
8,0,33,38853.0,22699.0,0.5755999999999999,0.39999999999999997,0.32349999999999995,0,0.3333
1,1,117,23166.0,47349.0,0.5337999999999999,0.5,0.475,3,0.0
0,0,151,16506.0,9552.0,0.736,0.5,0.5,0,0.8888999999999999
1,0,25,28714.0,10035.0,0.6304,0.9047999999999999,0.5769,0,0.6
0,0,80,19210.0,7302.0,0.3226,0.6304,0.4643,6,0.0
0,0,94,21775.0,28268.0,0.7143999999999999,0.8824,0.45449999999999996,0,0.0
0,0,339,840.0,36416.0,0.6930999999999999,0.8298,0.5357,0,0.6428999999999999
0,1,259,41616.0,44679.0,0.0755,0.7,0.1538,0,0.1667
2,1,291,58865.0,34618.0,0.2213,0.25,0.5263,0,1.0
0,0,27,28623.0,33322.0,0.483,0.39999999999999997,0.697,0,1.8888999999999998
0,0,252,2520.0,52340.0,0.481,0.9411999999999999,0.37929999999999997,0,0.3333
4,0,255,16053.0,8408.0,0.9543999999999999,0.6470999999999999,1.0,0,0.6667
0,0,118,1214.0,19323.0,0.9575999999999999,0.5758,0.38099999999999995,7,0.6667
0,0,56,25526.0,83970.0,0.8032999999999999,0.5667,0.7353,1,0.5713999999999999
0,1,100,13372.0,9050.0,0.5376,0.6206999999999999,0.6765,0,0.5216999999999999
0,1,143,16892.0,18513.0,0.7433,0.9309999999999999,0.6295999999999999,0,0.3
8,1,310,14574.0,191.0,0.7189,0.24,0.5,0,1.15
0,0,255,16458.0,72033.0,0.6101,0.0769,0.3333,0,0.26089999999999997
0,0,108,10218.0,52120.0,0.016999999999999998,0.21209999999999998,0.5832999999999999,1,1.0
0,0,102,35431.0,29297.0,0.9815999999999999,1.0,0.7777999999999999,0,0.6428999999999999
6,0,140,9065.0,19985.0,0.9218,0.7241,0.6841999999999999,0,1.4
0,0,219,8102.0,44785.0,0.7373,0.5769,0.5,0,1.0833
14,0,133,20169.0,19089.0,0.9521,0.5832999999999999,0.36839999999999995,0,2.0
0,0,178,4722.0,8342.0,0.46519999999999995,0.8635999999999999,0.3125,0,1.0
0,1,446,1719.0,41520.0,0.7092999999999999,0.6667,0.6667,0,0.0
2,0,209,10981.0,3918.0,0.5654999999999999,0.9047999999999999,0.32349999999999995,0,0.6875
2,0,171,9584.0,14580.0,0.4038,0.3182,0.6215999999999999,1,1.0
2,0,128,11288.0,2249.0,0.7742,0.36169999999999997,0.5,0,0.25
1,0,334,39639.0,2520.0,0.8899999999999999,0.3182,0.23079999999999998,4,1.0833
0,0,211,26550.0,35861.0,0.9931,0.5667,0.625,1,0.25
0,0,73,2474.0,7622.0,0.6158999999999999,0.48939999999999995,0.5,16,0.13329999999999997
7,0,39,3766.0,2570.0,0.4361,0.7813,0.36589999999999995,6,0.31579999999999997
0,0,374,22593.0,50007.0,0.8726999999999999,0.6409999999999999,0.29269999999999996,0,0.0
0,0,149,20320.0,49882.0,0.7231,0.29169999999999996,0.6388999999999999,0,0.6
5,0,301,14499.0,49946.0,0.08629999999999999,0.6175999999999999,0.5832999999999999,4,0.3333
0,0,117,9715.0,156960.0,0.7342,0.19999999999999998,0.5,7,0.3571
0,1,250,2500.0,75448.0,0.5606,0.29169999999999996,0.5713999999999999,9,1.0
0,0,107,26634.0,10500.0,0.6507,0.5417,0.4286,16,0.2632
0,1,207,790.0,39700.0,0.45339999999999997,0.7059,0.8571,0,1.0
0,0,200,7833.0,10118.0,0.8835999999999999,0.3878,0.6799999999999999,13,0.5499999999999999
0,0,150,417.0,4100.0,0.9754999999999999,0.8571,0.5237999999999999,0,0.25
0,0,107,13385.0,11887.0,0.8575999999999999,0.5185,0.6206999999999999,0,1.0
0,0,234,9648.0,240701.0,0.6640999999999999,0.25,1.0,0,0.8999999999999999
0,0,140,43606.0,9283.0,0.8883,0.38889999999999997,0.3455,7,0.24
0,0,179,241.0,3050.0,0.737,0.25,0.2105,0,0.06899999999999999
0,0,128,769.0,63283.0,0.5591999999999999,0.6818,0.619,3,1.2
0,0,284,27602.0,5310.0,0.7811999999999999,0.2941,0.3,0,0.6667
2,1,87,13918.0,31942.0,0.7895,0.8626999999999999,0.375,0,0.47619999999999996
0,0,218,23890.0,2436.0,0.5419999999999999,0.1714,0.5832999999999999,5,0.5385
4,1,29,9204.0,44958.0,0.479,0.0833,0.5,0,0.125
0,0,133,39984.0,27643.0,0.8249,0.6364,0.6667,0,0.3333
0,0,135,29693.0,27624.0,0.9169999999999999,0.11539999999999999,0.5,10,0.0
0,0,102,4577.0,73420.0,0.8226,0.16279999999999997,0.5713999999999999,0,0.7777999999999999
8,1,7,4027.0,45879.0,0.9220999999999999,0.5,0.6841999999999999,1,0.0
0,0,177,3268.0,33562.0,0.5958,0.75,0.5526,0,1.2
3,0,17,33972.0,1714.0,0.9807999999999999,0.3636,0.22219999999999998,0,0.3333
0,1,325,19206.0,62815.0,0.5437,0.625,0.23809999999999998,0,0.5556
0,0,240,71126.0,69344.0,0.8533999999999999,0.4211,0.32139999999999996,0,0.0
0,0,83,61279.0,16040.0,0.6894999999999999,0.0294,1.0,0,0.6
7,0,352,45492.0,30966.0,0.4683,0.3636,0.125,0,0.45449999999999996
0,0,317,824.0,44763.0,0.6738,1.0,0.5152,1,0.3529
0,0,134,13952.0,35070.0,0.7404,0.5,0.5143,6,1.75
3,0,120,5379.0,3024.0,0.6122,0.8125,0.3333,0,0.31579999999999997
51,0,168,5307.0,100544.0,0.31499999999999995,0.2778,0.29269999999999996,1,0.7599999999999999
51,0,330,22309.0,30130.0,1.0781999999999998,0.29169999999999996,0.7777999999999999,5,0.8125
0,1,37,6326.0,22533.0,0.7349,0.25,0.5216999999999999,0,0.1667
18,0,277,31825.0,30080.0,0.8832,0.7367999999999999,0.6922999999999999,12,0.5925999999999999
0,0,308,3954.0,5524.0,0.7636999999999999,0.3333,0.2667,2,0.6364
0,0,777,10574.0,47303.0,0.5874999999999999,0.6222,0.6667,10,1.0769
0,0,337,5896.0,15508.0,0.0648,0.7406999999999999,0.37039999999999995,5,2.0
2,0,132,14086.0,16949.0,0.8563999999999999,0.4211,0.5,0,0.5
0,0,217,26828.0,35259.0,0.6407999999999999,0.43999999999999995,0.3125,0,1.0
9,0,69,2938.0,12033.0,0.9218,0.6667,0.3125,4,0.8888999999999999
0,0,439,1694.0,6421.0,0.42619999999999997,0.3333,0.23809999999999998,0,0.75
1,0,233,42125.0,49843.0,0.5492999999999999,0.8928999999999999,0.5,1,0.1538
0,0,553,9078.0,24474.0,0.9481999999999999,0.28569999999999995,0.3182,0,0.5789
1,0,84,9083.0,47996.0,0.43679999999999997,0.23529999999999998,0.5366,8,0.0
1,0,281,41370.0,57036.0,0.368,0.7714,0.6,0,0.1739
3,0,464,34557.0,5300.0,1.0377999999999998,0.15,0.43479999999999996,1,0.0
1,0,9,22593.0,10236.0,0.6936,0.7307999999999999,0.5667,0,0.3
0,0,227,2983.0,667.0,0.8758999999999999,0.72,0.48279999999999995,0,0.5
21,0,104,20237.0,6493.0,0.6071,0.5,1.0,10,0.0
0,1,287,5714.0,3010.0,0.6668,0.6904999999999999,0.7692,0,0.8571
0,0,170,58865.0,88971.0,0.8867999999999999,0.41669999999999996,0.21209999999999998,0,0.5
1,0,73,5365.0,25337.0,0.6789999999999999,0.6111,0.43899999999999995,4,0.8462
0,0,11,26293.0,59687.0,0.7630999999999999,0.6071,0.32789999999999997,3,0.39999999999999997
0,1,7,11019.0,15207.0,0.34459999999999996,0.5185,0.3846,0,0.25
0,0,119,46211.0,28434.0,0.7801999999999999,0.39999999999999997,0.5127999999999999,0,0.22219999999999998
8,0,313,17556.0,18448.0,0.5268999999999999,0.44999999999999996,0.5896999999999999,0,0.7333
0,0,159,26169.0,32393.0,0.34299999999999997,0.17859999999999998,0.4118,1,0.5
0,0,117,10444.0,30080.0,0.5799,0.7391,0.46149999999999997,0,0.5
0,0,212,8895.0,9627.0,0.7015999999999999,0.7059,0.38099999999999995,0,0.8332999999999999
12,0,159,9511.0,28434.0,0.9145,0.6333,0.13329999999999997,0,0.6
1,1,353,62477.0,105333.0,0.4664,0.3333,0.3182,0,0.31999999999999995
0,0,91,22380.0,8031.0,0.3717,0.5499999999999999,0.8148,0,0.1667
0,0,92,15352.0,24188.5,0.8973,0.29169999999999996,0.4211,0,1.125
13,0,270,3300.0,41285.0,0.8933,0.36839999999999995,0.7917,0,0.5
0,0,528,9175.0,5500.0,1.0380999999999998,0.5,0.11109999999999999,0,2.0
0,0,87,10686.0,1740.0,0.37189999999999995,0.25,0.41669999999999996,0,1.0
17,0,323,7432.0,4288.0,0.707,0.2692,0.4468,1,1.8571
0,0,158,17117.0,7622.0,0.3021,0.7726999999999999,0.38099999999999995,1,2.0
0,1,550,30371.0,60176.0,0.5168999999999999,0.7857,0.10529999999999999,2,0.3333
0,1,55,15788.0,61570.0,0.6244999999999999,0.6922999999999999,0.6111,20,0.3571
2,0,32,18475.0,9649.0,0.4941,0.38099999999999995,0.19999999999999998,0,0.1429
0,1,393,58795.0,1201.0,0.058399999999999994,0.7755,0.3529,0,0.375
7,0,86,32746.0,36920.0,0.8411,0.052599999999999994,0.23809999999999998,2,2.0999999999999996
0,1,209,48759.0,1256.0,0.8517999999999999,0.36,0.10529999999999999,0,0.3333
10,0,54,24305.0,1419.0,0.9985999999999999,0.7618999999999999,0.0667,0,0.0
0,0,57,39966.0,7556.0,0.42379999999999995,0.7333,1.0,0,0.1667
0,0,333,19695.0,11088.0,1.0185,0.24,0.5172,0,0.5263
0,0,258,22268.0,48123.0,0.622,0.1379,0.6333,0,4.5
0,0,214,4701.0,26697.0,0.35879999999999995,0.6749999999999999,0.3478,0,0.7857
29,0,328,36653.0,2997.0,0.6226999999999999,0.5237999999999999,0.5,0,1.6666999999999998
0,0,252,12956.0,88192.0,0.8492,0.6667,0.3571,0,1.2
0,0,9,7625.0,37345.0,0.5576,0.4118,0.0833,3,0.0769
0,0,69,2587.0,64064.0,0.0588,0.3333,1.0,0,0.6
0,0,261,29328.0,12033.0,0.858,0.7273,0.5925999999999999,0,0.6667
0,0,120,2390.0,41506.0,0.2213,0.5,0.4211,0,1.0
15,0,322,9857.0,6820.0,0.7881999999999999,0.0,0.5925999999999999,1,1.15
3,0,77,30046.0,9175.0,0.8264999999999999,0.1176,0.125,0,0.6154
0,0,152,9511.0,56371.0,0.7587999999999999,0.7082999999999999,0.6111,0,0.5556
0,1,150,29693.0,44260.0,0.7583,0.5237999999999999,0.4054,1,0.5
0,0,79,385.0,7286.0,0.715,0.6667,0.6333,0,0.3077
0,0,78,6351.0,23238.0,0.3171,0.5152,0.5,9,1.0
11,1,180,570.0,16487.0,0.8929999999999999,0.7599999999999999,0.3333,0,0.3333
1,0,351,7809.0,2532.0,0.583,0.6053,0.2632,0,0.11109999999999999
0,0,234,21179.0,4863.0,0.9367,0.6943999999999999,0.5,0,0.10339999999999999
0,0,125,6903.0,13680.0,0.4921,0.7391,0.39999999999999997,0,2.8
0,1,243,32509.0,4385.0,0.8674999999999999,0.4286,0.47619999999999996,1,0.5499999999999999
0,1,259,41616.0,44679.0,0.0755,0.7,0.1538,0,0.1667
0,0,195,17626.0,2500.0,0.5909,0.39999999999999997,0.47059999999999996,0,0.75
0,0,310,20463.0,50671.0,0.7860999999999999,0.0,0.8571,0,1.1428999999999998
7,0,241,23474.0,58822.0,0.7884,0.8519,0.0556,0,1.0
9,0,255,21588.0,3158.0,0.9716999999999999,0.27999999999999997,0.5277999999999999,3,0.4118
0,1,158,667.0,30452.0,0.9367,0.8181999999999999,0.6295999999999999,0,0.3571
1,1,150,37.0,819.0,0.43579999999999997,0.5277999999999999,0.25,11,0.20829999999999999
0,0,281,13722.0,29360.0,0.08779999999999999,0.7142999999999999,0.4688,1,0.31429999999999997
0,0,146,12623.0,40281.0,0.4251,0.5713999999999999,0.5,0,0.6521999999999999
15,0,66,26115.0,86318.0,0.6228999999999999,0.2105,0.4375,7,0.75
1,0,282,28105.0,8949.0,0.40199999999999997,0.5805999999999999,0.6175999999999999,0,0.22219999999999998
0,0,360,72085.0,20649.0,0.7602,0.6922999999999999,0.7826,0,0.6470999999999999
0,0,46,38083.0,27424.0,0.9878999999999999,0.42419999999999997,0.6841999999999999,3,0.0
0,0,247,8289.0,9873.0,0.5728,0.22219999999999998,0.5385,4,0.3
18,0,28,798.0,24598.0,0.988,0.7,0.7241,0,0.35
19,0,104,20753.0,35011.0,0.23349999999999999,0.5,0.38239999999999996,0,1.0
0,1,300,14121.0,12489.0,0.19649999999999998,0.43329999999999996,0.31029999999999996,1,0.125
0,0,330,25126.0,50671.0,1.1885,0.38889999999999997,0.44999999999999996,0,0.6667
0,0,94,14451.0,51304.0,0.9881,0.47059999999999996,0.11109999999999999,0,0.0833
4,1,47,509.0,324.0,0.1825,0.6786,0.1667,0,0.19999999999999998
23,1,152,3300.0,57577.0,0.6623,0.42419999999999997,0.3333,0,1.4285999999999999
0,0,222,45469.0,30696.0,0.8151999999999999,0.29169999999999996,0.5237999999999999,0,0.4286
17,0,154,1383.0,68973.0,0.8128,0.5385,0.5861999999999999,0,0.0435
0,0,72,177074.0,45570.0,0.9004,0.6206999999999999,0.39999999999999997,1,0.9443999999999999
0,0,203,5930.0,11528.0,0.7464999999999999,0.52705,0.4286,12,1.7999999999999998
19,0,52,38505.0,2049.0,0.0,0.2778,0.28569999999999995,4,1.375
0,0,52,1789.0,15723.0,0.7492,0.7428999999999999,0.4839,6,1.0
1,1,212,31825.0,2532.0,0.07079999999999999,0.23529999999999998,0.5651999999999999,0,1.15
0,0,161,5581.0,10969.0,0.8362999999999999,0.6278999999999999,0.26089999999999997,3,0.39999999999999997
0,0,57,4588.0,23304.0,0.13979999999999998,0.6278999999999999,0.7,0,0.5
0,1,6,3508.0,37094.0,0.8149,0.75,0.7307999999999999,0,1.3333
0,0,93,20602.0,33103.0,0.708,0.5,0.3636,1,0.5832999999999999
0,0,93,21308.0,2000.0,0.7885,0.5,0.4643,10,0.26089999999999997
0,0,59,16167.0,105333.0,0.9165,0.375,0.5556,0,0.0
19,0,125,24614.0,49843.0,0.5320999999999999,0.5263,0.8999999999999999,1,0.30429999999999996
7,0,196,5776.0,10942.0,0.8402999999999999,0.5143,0.5455,0,1.4444
7,0,181,28704.0,7604.0,0.4209,0.3182,0.7777999999999999,0,0.19999999999999998
0,0,372,40474.0,6945.0,0.8935,0.28569999999999995,0.697,0,0.35
0,0,70,17413.0,29396.0,0.705,0.6470999999999999,0.6206999999999999,0,4.0
7,1,119,12623.0,53845.0,0.7636999999999999,0.6667,0.4286,0,0.19999999999999998
7,0,283,12224.0,10956.0,0.9113,0.5,0.5385,0,0.34619999999999995
6,0,140,9065.0,19985.0,0.9218,0.7241,0.6841999999999999,0,1.4
0,0,82,28543.0,44003.0,0.7784,0.3871,0.6,0,0.0556
0,1,173,6112.0,63314.0,0.5560999999999999,0.7027,0.375,0,0.0833
2,0,224,51246.0,18513.0,0.7274999999999999,0.875,0.5249999999999999,0,0.1429
4,0,125,3888.0,24190.0,0.8674999999999999,0.5417,0.7307999999999999,5,0.4286
0,0,435,5417.0,51668.0,0.3246,0.0769,0.9090999999999999,0,0.9230999999999999
0,0,107,2737.0,49064.0,0.7784,0.5861999999999999,0.8824,1,0.6364
1,0,161,25817.0,6215.0,0.7,0.7428999999999999,0.5237999999999999,0,1.0
0,0,182,34767.0,1674.0,0.965,0.0294,0.625,2,0.375
0,0,249,19771.0,10567.0,0.6619999999999999,0.8298,0.1765,0,0.0
0,0,35,17495.0,1508.0,0.4728,1.0,0.5,0,0.1667
0,0,47,27092.0,36001.0,0.4361,0.0909,0.6875,7,0.39999999999999997
0,0,377,10142.0,15596.0,0.7624,0.29029999999999995,0.1538,0,0.31579999999999997
19,0,195,127559.0,11899.0,0.47809999999999997,0.3333,0.2188,0,1.0769
1,0,132,35509.0,12749.0,0.9943,0.0833,0.19999999999999998,0,1.4
0,0,218,23653.0,8769.0,0.31479999999999997,0.2105,0.1875,0,0.11109999999999999
0,1,112,29831.0,67095.0,0.37929999999999997,0.36169999999999997,0.4074,11,0.23079999999999998
0,1,119,4741.0,46223.0,0.4664,0.15,0.2727,1,0.3333
14,0,57,15396.0,4427.0,0.4108,0.34619999999999995,0.7599999999999999,1,0.1765
0,0,147,24715.0,20948.0,0.6841999999999999,0.7391,0.5651999999999999,10,0.4286
5,0,78,16889.0,15208.0,0.8693,0.7273,0.22729999999999997,3,0.6875
1,1,9,35557.0,2200.0,0.9018999999999999,0.1765,0.40909999999999996,2,0.0
0,0,225,8754.0,40206.0,0.9121999999999999,0.3,0.4375,0,0.0
0,1,93,206.0,19981.0,0.3226,0.3,0.40909999999999996,0,0.25
1,0,232,14780.0,18961.0,0.7205999999999999,0.5909,0.8332999999999999,1,0.0
0,0,10,25355.0,10088.0,0.6727,0.8332999999999999,0.35479999999999995,0,0.0
0,0,340,22938.0,49891.0,0.8012999999999999,0.17859999999999998,0.8824,7,0.09999999999999999
2,0,310,15190.0,46047.0,0.32549999999999996,0.6765,0.22219999999999998,1,0.44439999999999996
23,0,218,5745.0,53727.0,0.8469,0.9443999999999999,0.6922999999999999,0,1.0
0,0,134,13751.0,997.0,0.7377999999999999,0.6,0.4231,13,1.0
0,0,366,167.0,46496.0,0.1594,0.5294,0.07999999999999999,0,0.3333
0,0,378,5835.0,63698.0,0.248,0.5,0.186,0,0.0
0,0,120,45517.0,7836.0,0.5774999999999999,0.7777999999999999,0.48279999999999995,0,0.07139999999999999
0,1,243,6734.0,32997.0,0.9934999999999999,0.6111,0.40909999999999996,0,0.6499999999999999
3,0,218,17073.0,2961.0,0.2835,0.3438,0.6154,16,0.11109999999999999
0,0,213,29133.0,6301.0,0.31349999999999995,0.30429999999999996,0.6154,0,0.38889999999999997
2,1,87,34128.0,21226.0,0.9366,0.6,0.3448,0,0.38889999999999997
0,0,235,11668.0,29097.0,0.7463,0.9167,0.5237999999999999,0,1.625
1,1,183,995.0,3245.0,0.9742999999999999,0.8999999999999999,0.2143,10,0.11109999999999999
0,0,127,128.0,19267.0,0.5520999999999999,0.6897,0.6470999999999999,12,0.1429
0,0,81,8264.0,30727.0,0.8424999999999999,0.5805999999999999,0.07139999999999999,2,0.6667
6,0,104,6856.0,29786.0,0.42939999999999995,0.2667,0.11629999999999999,0,2.5
0,0,361,16718.0,39210.0,0.6162,0.3939,0.8635999999999999,0,0.35
4,0,213,14086.0,46690.0,0.8523,0.4231,0.7599999999999999,0,0.5
6,0,187,58403.0,69893.0,0.47009999999999996,0.5769,0.39999999999999997,11,0.375
0,0,161,9943.0,22048.0,0.7716,0.25,0.6841999999999999,0,1.0
0,0,464,1219.0,12624.0,0.7873,0.3846,0.5417,0,0.5
0,0,340,20129.0,86279.0,1.2748,0.5,0.35479999999999995,0,1.0
0,0,70,2026.0,29546.0,0.22569999999999998,0.6521999999999999,0.39999999999999997,0,0.9230999999999999
0,0,386,24883.0,20306.0,0.6183,0.41669999999999996,0.375,0,0.09999999999999999
0,0,252,9083.0,39541.0,0.8998999999999999,0.19999999999999998,0.2143,0,0.31999999999999995
0,0,267,14121.0,3966.0,0.7878,0.8666999999999999,0.5882,0,0.5
20,0,550,977.0,38146.0,0.7605999999999999,0.5769,0.6667,0,0.5
0,0,297,24167.0,59247.0,0.9886999999999999,0.5789,0.22219999999999998,4,0.3333
7,0,85,20008.0,33937.0,0.84,0.6957,0.697,1,0.875
0,0,151,16506.0,9552.0,0.736,0.5,0.5,0,0.8888999999999999
11,0,134,26436.0,20534.0,0.6034999999999999,0.39999999999999997,0.2692,0,0.3333
0,0,182,0.0,63063.0,0.6185999999999999,0.4412,0.6206999999999999,0,0.0
0,0,290,28836.0,48847.0,0.9577,0.5294,0.4815,0,0.0
0,1,86,853.0,21147.0,0.71,0.7878999999999999,0.39999999999999997,0,1.1428999999999998
0,0,212,20290.0,37143.0,0.9159999999999999,0.2105,0.5769,1,0.5925999999999999
0,0,62,11600.0,10991.0,0.7354999999999999,0.0,0.3333,1,0.46669999999999995
0,0,207,45196.0,10293.0,0.7404,0.1875,0.5832999999999999,0,0.46149999999999997
1,0,165,4461.0,47533.0,0.9178999999999999,0.1714,0.27999999999999997,0,1.2
0,0,94,24360.0,12822.0,0.9185,0.48279999999999995,0.40909999999999996,1,0.1875
18,0,78,7512.0,109646.0,0.9719,0.31429999999999997,0.6399999999999999,0,0.09999999999999999
13,0,72,7862.0,20841.0,0.7988999999999999,0.6875,0.22729999999999997,0,2.5
3,0,193,4027.0,27696.0,0.9521,0.5882,0.4688,0,1.0
51,0,179,4309.0,32430.0,0.6371,0.7307999999999999,0.43999999999999995,0,0.24
0,0,266,5476.0,20966.0,0.30339999999999995,0.5135,0.5,0,0.41669999999999996
0,0,30,31988.0,47226.0,0.7521,0.22729999999999997,0.625,0,0.3333
0,0,280,50432.0,28387.0,0.9626999999999999,0.32139999999999996,0.7082999999999999,6,0.3333
1,0,176,44145.0,11145.0,0.21689999999999998,0.35,0.3478,2,0.1538
0,0,208,11798.0,23470.0,0.483,0.75,0.5832999999999999,6,1.0
0,1,252,42125.0,63284.0,0.6136999999999999,0.7142999999999999,0.5625,0,0.7999999999999999
0,0,329,24264.0,49235.0,0.5898,0.0625,0.09999999999999999,2,0.40909999999999996
0,1,150,12083.0,12664.0,0.6349999999999999,0.6667,0.1818,0,3.5
1,1,102,22357.0,6354.0,0.8681,0.125,0.6521999999999999,0,0.6667
0,0,377,32124.0,10897.0,0.3977,0.2143,0.3333,0,0.3333
1,0,165,4937.0,10270.0,1.113,0.48979999999999996,0.32139999999999996,0,0.9090999999999999
4,0,126,995.0,8541.0,1.0469,0.3333,0.3333,0,0.44439999999999996
0,0,273,18487.0,7465.0,0.209,0.39999999999999997,0.4375,2,1.0
0,1,141,12546.0,44958.0,0.6462,0.6,0.32789999999999997,0,1.5999999999999999
1,0,103,5006.0,104643.0,0.7182,0.6667,0.5651999999999999,0,1.0
12,1,65,16750.0,10906.0,0.8388,0.10709999999999999,0.4054,0,1.0
0,0,241,10102.0,17432.0,0.8905,0.6521999999999999,0.5832999999999999,0,0.22219999999999998
0,0,204,61458.0,33681.0,0.5968,0.26089999999999997,0.5216999999999999,0,0.4211
0,1,238,24715.0,7302.0,0.8638999999999999,0.3448,0.39289999999999997,0,0.6667
0,1,62,18173.0,1128.0,0.2334,0.5938,0.6499999999999999,11,1.6666999999999998
0,0,220,1322.0,30857.0,0.7616999999999999,0.8332999999999999,0.39999999999999997,0,0.25
0,0,314,22538.0,21336.0,0.16799999999999998,0.7241,0.31579999999999997,0,1.5999999999999999
7,0,66,930.0,2627.0,0.0,0.0625,1.0,7,0.5832999999999999
0,0,133,9489.0,58864.0,0.7317999999999999,0.4118,0.46149999999999997,1,1.3636
0,1,303,6903.0,37347.0,0.9094,0.5769,0.47729999999999995,0,0.3333
3,0,430,36461.0,33604.0,0.7547999999999999,0.7179,0.6154,0,0.22219999999999998
0,0,170,5292.0,32150.0,0.7951999999999999,0.21209999999999998,0.8181999999999999,6,0.0
0,1,274,19679.0,94509.0,0.6173,0.19999999999999998,0.07999999999999999,0,1.1111
0,0,207,453.0,29318.0,0.8352999999999999,0.8181999999999999,0.5,2,1.0
0,0,147,10661.0,36416.0,0.028999999999999998,0.20829999999999999,0.48479999999999995,0,0.0
0,0,102,4469.0,49955.0,0.6476999999999999,0.0,0.4468,1,0.0
0,0,250,268.0,77854.0,0.8048,0.25,0.2667,0,0.3636
0,0,225,2620.0,70652.0,0.5755999999999999,0.3913,0.36669999999999997,0,0.0667
1,0,110,26131.0,31930.0,0.7847,0.23809999999999998,0.5499999999999999,10,0.8462
0,0,206,27370.0,15641.0,0.9588,0.5385,0.22219999999999998,0,0.1818
0,0,283,47995.0,68648.0,0.7094999999999999,0.3182,0.2895,0,0.5
0,0,236,9251.0,57054.0,0.22569999999999998,0.619,0.303,0,1.1538
1,0,114,19522.0,18826.0,0.4915,0.75,0.7307999999999999,0,1.2
0,0,109,56740.0,68648.0,0.47579999999999995,0.6154,0.3846,1,0.8824
10,0,13,21259.0,67117.0,0.5755999999999999,0.85,0.5925999999999999,1,1.2
0,0,263,26078.0,34812.0,0.6473,0.7428999999999999,0.7999999999999999,0,0.5263
0,1,25,12956.0,21073.0,0.8363999999999999,0.375,0.6315999999999999,0,0.3
0,0,100,9005.0,11053.0,0.8674999999999999,0.7,0.32349999999999995,9,0.4118
0,0,57,5368.0,54869.0,0.9438,0.5455,0.4643,0,0.1818
